//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------
r	706	512	30	30	0	0	45s	100	1	6601
r	705	522	30	30	0	0	45s	100	1	6601
r	696	533	30	30	0	0	45s	100	1	6601
r	677	541	30	30	0	0	45s	100	1	6601
r	665	533	30	30	0	0	45s	100	1	6601
r	652	525	30	30	0	0	45s	100	1	6601
r	637	521	30	30	0	0	45s	100	1	6601
r	619	516	30	30	0	0	45s	100	1	6601
r	608	512	30	30	0	0	45s	100	1	6601
r	593	507	30	30	0	0	45s	100	1	6601
r	572	519	30	30	0	0	45s	100	1	6601
r	567	524	30	30	0	0	45s	100	1	6601
r	552	531	30	30	0	0	45s	100	1	6601
r	537	535	30	30	0	0	45s	100	1	6601
r	525	539	30	30	0	0	45s	100	1	6601
r	498	542	30	30	0	0	45s	100	1	6601
r	474	541	30	30	0	0	45s	100	1	6601
r	482	553	30	30	0	0	45s	100	1	6601
r	520	558	30	30	0	0	45s	100	1	6601
r	556	550	30	30	0	0	45s	100	1	6601
r	573	545	30	30	0	0	45s	100	1	6601
r	589	543	30	30	0	0	45s	100	1	6601
r	599	547	30	30	0	0	45s	100	1	6601
r	606	558	30	30	0	0	45s	100	1	6601
r	616	565	30	30	0	0	45s	100	1	6601
r	643	564	30	30	0	0	45s	100	1	6601
r	657	564	30	30	0	0	45s	100	1	6601
r	672	573	30	30	0	0	45s	100	1	6601
r	690	580	30	30	0	0	45s	100	1	6601
r	710	582	30	30	0	0	45s	100	1	6601
r	719	597	30	30	0	0	45s	100	1	6601
r	719	616	30	30	0	0	45s	100	1	6601
r	711	626	30	30	0	0	45s	100	1	6601
r	698	621	30	30	0	0	45s	100	1	6601
r	692	606	30	30	0	0	45s	100	1	6601
r	680	594	30	30	0	0	45s	100	1	6601
r	662	588	30	30	0	0	45s	100	1	6601
r	657	587	30	30	0	0	45s	100	1	6601
r	651	603	30	30	0	0	45s	100	1	6601
r	653	619	30	30	0	0	45s	100	1	6601
r	677	626	30	30	0	0	45s	100	1	6601
r	690	639	30	30	0	0	45s	100	1	6601
r	704	643	30	30	0	0	45s	100	1	6601
r	713	644	30	30	0	0	45s	100	1	6601
r	715	650	30	30	0	0	45s	100	1	6601
r	706	676	30	30	0	0	45s	100	1	6601
r	706	685	30	30	0	0	45s	100	1	6601
r	710	702	30	30	0	0	45s	100	1	6601
r	714	715	30	30	0	0	45s	100	1	6601
r	709	730	30	30	0	0	45s	100	1	6601
r	710	735	30	30	0	0	45s	100	1	6601
r	698	749	30	30	0	0	45s	100	1	6601
r	681	755	30	30	0	0	45s	100	1	6601
r	679	759	30	30	0	0	45s	100	1	6601
r	686	774	30	30	0	0	45s	100	1	6601
r	685	808	30	30	0	0	45s	100	1	6601
r	664	802	30	30	0	0	45s	100	1	6601
r	653	797	30	30	0	0	45s	100	1	6601
r	645	789	30	30	0	0	45s	100	1	6601
r	634	777	30	30	0	0	45s	100	1	6601
r	630	774	30	30	0	0	45s	100	1	6601
r	634	761	30	30	0	0	45s	100	1	6601
r	657	737	30	30	0	0	45s	100	1	6601
r	665	736	30	30	0	0	45s	100	1	6601
r	668	759	30	30	0	0	45s	100	1	6601
r	661	774	30	30	0	0	45s	100	1	6601
r	649	774	30	30	0	0	45s	100	1	6601
r	645	761	30	30	0	0	45s	100	1	6601
r	632	738	30	30	0	0	45s	100	1	6601
r	630	738	30	30	0	0	45s	100	1	6601
r	660	729	30	30	0	0	45s	100	1	6601
r	673	728	30	30	0	0	45s	100	1	6601
r	685	722	30	30	0	0	45s	100	1	6601
r	691	711	30	30	0	0	45s	100	1	6601
r	692	699	30	30	0	0	45s	100	1	6601
r	693	686	30	30	0	0	45s	100	1	6601
r	695	681	30	30	0	0	45s	100	1	6601
r	685	662	30	30	0	0	45s	100	1	6601
r	681	650	30	30	0	0	45s	100	1	6601
r	680	649	30	30	0	0	45s	100	1	6601
r	669	658	30	30	0	0	45s	100	1	6601
r	670	672	30	30	0	0	45s	100	1	6601
r	672	686	30	30	0	0	45s	100	1	6601
r	667	702	30	30	0	0	45s	100	1	6601
r	704	639	30	30	0	0	45s	100	1	6601
r	680	607	30	30	0	0	45s	100	1	6601
r	666	596	30	30	0	0	45s	100	1	6601
r	666	585	30	30	0	0	45s	100	1	6601
r	660	575	30	30	0	0	45s	100	1	6601
r	649	574	30	30	0	0	45s	100	1	6601
r	632	581	30	30	0	0	45s	100	1	6601
r	610	562	30	30	0	0	45s	100	1	6601
r	600	553	30	30	0	0	45s	100	1	6601
r	580	550	30	30	0	0	45s	100	1	6601
r	566	551	30	30	0	0	45s	100	1	6601
r	576	504	30	30	0	0	45s	100	1	6601
r	606	495	30	30	0	0	45s	100	1	6601
r	618	499	30	30	0	0	45s	100	1	6601
r	627	504	30	30	0	0	45s	100	1	6601
r	661	514	30	30	0	0	45s	100	1	6601
r	682	507	30	30	0	0	45s	100	1	6601
r	683	496	30	30	0	0	45s	100	1	6601
r	679	481	30	30	0	0	45s	100	1	6601
r	683	470	30	30	0	0	45s	100	1	6601
r	694	463	30	30	0	0	45s	100	1	6601
r	697	450	30	30	0	0	45s	100	1	6601
r	686	441	30	30	0	0	45s	100	1	6601
r	676	446	30	30	0	0	45s	100	1	6601
r	667	459	30	30	0	0	45s	100	1	6601
r	653	466	30	30	0	0	45s	100	1	6601
r	626	470	30	30	0	0	45s	100	1	6601
r	610	462	30	30	0	0	45s	100	1	6601
r	612	448	30	30	0	0	45s	100	1	6601
r	615	446	30	30	0	0	45s	100	1	6601
r	585	458	30	30	0	0	45s	100	1	6601
r	579	466	30	30	0	0	45s	100	1	6601
r	609	476	30	30	0	0	45s	100	1	6601
r	617	479	30	30	0	0	45s	100	1	6601
r	652	465	30	30	0	0	45s	100	1	6601
r	775	471	30	30	0	0	45s	100	1	6601
r	782	473	30	30	0	0	45s	100	1	6601
r	793	478	30	30	0	0	45s	100	1	6601
r	806	482	30	30	0	0	45s	100	1	6601
r	814	486	30	30	0	0	45s	100	1	6601
r	814	494	30	30	0	0	45s	100	1	6601
r	797	508	30	30	0	0	45s	100	1	6601
r	793	508	30	30	0	0	45s	100	1	6601
r	780	491	30	30	0	0	45s	100	1	6601
r	763	486	30	30	0	0	45s	100	1	6601
r	747	490	30	30	0	0	45s	100	1	6601
r	734	506	30	30	0	0	45s	100	1	6601
r	737	514	30	30	0	0	45s	100	1	6601
r	761	517	30	30	0	0	45s	100	1	6601
r	787	524	30	30	0	0	45s	100	1	6601
r	791	531	30	30	0	0	45s	100	1	6601
r	774	537	30	30	0	0	45s	100	1	6601
r	752	534	30	30	0	0	45s	100	1	6601
r	747	536	30	30	0	0	45s	100	1	6601
r	743	542	30	30	0	0	45s	100	1	6601
r	759	550	30	30	0	0	45s	100	1	6601
r	778	551	30	30	0	0	45s	100	1	6601
r	781	555	30	30	0	0	45s	100	1	6601
r	764	564	30	30	0	0	45s	100	1	6601
r	745	560	30	30	0	0	45s	100	1	6601
r	730	559	30	30	0	0	45s	100	1	6601
r	746	571	30	30	0	0	45s	100	1	6601
r	760	578	30	30	0	0	45s	100	1	6601
r	766	585	30	30	0	0	45s	100	1	6601
r	754	593	30	30	0	0	45s	100	1	6601
r	746	596	30	30	0	0	45s	100	1	6601
r	757	614	30	30	0	0	45s	100	1	6601
r	759	622	30	30	0	0	45s	100	1	6601
r	747	633	30	30	0	0	45s	100	1	6601
r	755	643	30	30	0	0	45s	100	1	6601
r	772	652	30	30	0	0	45s	100	1	6601
r	770	664	30	30	0	0	45s	100	1	6601
r	756	672	30	30	0	0	45s	100	1	6601
r	755	683	30	30	0	0	45s	100	1	6601
r	771	700	30	30	0	0	45s	100	1	6601
r	772	701	30	30	0	0	45s	100	1	6601
r	748	720	30	30	0	0	45s	100	1	6601
r	759	728	30	30	0	0	45s	100	1	6601
r	774	728	30	30	0	0	45s	100	1	6601
r	783	729	30	30	0	0	45s	100	1	6601
r	779	713	30	30	0	0	45s	100	1	6601
r	744	678	30	30	0	0	45s	100	1	6601
r	750	666	30	30	0	0	45s	100	1	6601
r	754	647	30	30	0	0	45s	100	1	6601
r	783	783	30	30	0	0	45s	100	1	6601
r	769	798	30	30	0	0	45s	100	1	6601
r	753	807	30	30	0	0	45s	100	1	6601
r	744	818	30	30	0	0	45s	100	1	6601
r	753	830	30	30	0	0	45s	100	1	6601
r	784	817	30	30	0	0	45s	100	1	6601
r	786	830	30	30	0	0	45s	100	1	6601
r	774	839	30	30	0	0	45s	100	1	6601
r	761	822	30	30	0	0	45s	100	1	6601
r	772	817	30	30	0	0	45s	100	1	6601
r	782	835	30	30	0	0	45s	100	1	6601
r	774	850	30	30	0	0	45s	100	1	6601
r	766	866	30	30	0	0	45s	100	1	6601
r	774	879	30	30	0	0	45s	100	1	6601
r	786	878	30	30	0	0	45s	100	1	6601
r	785	900	30	30	0	0	45s	100	1	6601
r	777	903	30	30	0	0	45s	100	1	6601
r	786	866	30	30	0	0	45s	100	1	6601
r	782	910	30	30	0	0	45s	100	1	6601
r	771	916	30	30	0	0	45s	100	1	6601
r	749	922	30	30	0	0	45s	100	1	6601
r	731	925	30	30	0	0	45s	100	1	6601
r	713	927	30	30	0	0	45s	100	1	6601
r	699	935	30	30	0	0	45s	100	1	6601
r	688	947	30	30	0	0	45s	100	1	6601
r	689	962	30	30	0	0	45s	100	1	6601
r	693	969	30	30	0	0	45s	100	1	6601
r	706	977	30	30	0	0	45s	100	1	6601
r	731	977	30	30	0	0	45s	100	1	6601
r	753	983	30	30	0	0	45s	100	1	6601
r	760	985	30	30	0	0	45s	100	1	6601
r	763	964	30	30	0	0	45s	100	1	6601
r	742	961	30	30	0	0	45s	100	1	6601
r	726	960	30	30	0	0	45s	100	1	6601
r	770	939	30	30	0	0	45s	100	1	6601
r	785	948	30	30	0	0	45s	100	1	6601
r	796	941	30	30	0	0	45s	100	1	6601
r	788	916	30	30	0	0	45s	100	1	6601
r	784	905	30	30	0	0	45s	100	1	6601
r	801	897	30	30	0	0	45s	100	1	6601
r	806	902	30	30	0	0	45s	100	1	6601
r	805	916	30	30	0	0	45s	100	1	6601
r	799	931	30	30	0	0	45s	100	1	6601
r	808	946	30	30	0	0	45s	100	1	6601
r	818	953	30	30	0	0	45s	100	1	6601
r	825	961	30	30	0	0	45s	100	1	6601
r	820	968	30	30	0	0	45s	100	1	6601
r	815	970	30	30	0	0	45s	100	1	6601
r	769	937	30	30	0	0	45s	100	1	6601
r	758	954	30	30	0	0	45s	100	1	6601

