//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------
r	300	1025	10	10	0	0	45s	100	1	7105
r	274	1023	10	10	0	0	45s	100	1	7105
r	258	1023	10	10	0	0	45s	100	1	7105
r	244	1019	10	10	0	0	45s	100	1	7105
r	231	1006	10	10	0	0	45s	100	1	7105
r	224	998	10	10	0	0	45s	100	1	7105
r	213	996	10	10	0	0	45s	100	1	7105
r	199	996	10	10	0	0	45s	100	1	7105
r	178	999	10	10	0	0	45s	100	1	7105
r	172	1007	10	10	0	0	45s	100	1	7105
r	183	1014	10	10	0	0	45s	100	1	7105
r	212	1016	10	10	0	0	45s	100	1	7105
r	228	1023	10	10	0	0	45s	100	1	7105
r	204	1034	10	10	0	0	45s	100	1	7105
r	184	1020	10	10	0	0	45s	100	1	7105
r	173	1017	10	10	0	0	45s	100	1	7105
r	167	1027	10	10	0	0	45s	100	1	7105
r	164	1042	10	10	0	0	45s	100	1	7105
r	183	1051	10	10	0	0	45s	100	1	7105
r	196	1052	10	10	0	0	45s	100	1	7105
r	230	1052	10	10	0	0	45s	100	1	7105
r	226	1045	10	10	0	0	45s	100	1	7105
r	215	1037	10	10	0	0	45s	100	1	7105
r	201	1035	10	10	0	0	45s	100	1	7105
r	191	1035	10	10	0	0	45s	100	1	7105
r	190	1035	10	10	0	0	45s	100	1	7105
r	212	1011	10	10	0	0	45s	100	1	7105
r	212	1010	10	10	0	0	45s	100	1	7105
r	194	1008	10	10	0	0	45s	100	1	7105
r	204	1019	10	10	0	0	45s	100	1	7105
r	182	1000	10	10	0	0	45s	100	1	7105
r	134	1018	10	10	0	0	45s	100	1	7106
r	131	1031	10	10	0	0	45s	100	1	7106
r	108	1031	10	10	0	0	45s	100	1	7106
r	103	1029	10	10	0	0	45s	100	1	7106
r	99	1017	10	10	0	0	45s	100	1	7106
r	91	1017	10	10	0	0	45s	100	1	7106
r	74	1031	10	10	0	0	45s	100	1	7106
r	59	1036	10	10	0	0	45s	100	1	7106
r	62	1014	10	10	0	0	45s	100	1	7106
r	79	1000	10	10	0	0	45s	100	1	7106
r	67	992	10	10	0	0	45s	100	1	7106
r	59	989	10	10	0	0	45s	100	1	7106
r	57	983	10	10	0	0	45s	100	1	7106
r	61	975	10	10	0	0	45s	100	1	7106
r	68	968	10	10	0	0	45s	100	1	7106
r	64	962	10	10	0	0	45s	100	1	7106
r	56	959	10	10	0	0	45s	100	1	7106
r	54	957	10	10	0	0	45s	100	1	7106
r	71	940	10	10	0	0	45s	100	1	7106
r	58	928	10	10	0	0	45s	100	1	7106
r	60	907	10	10	0	0	45s	100	1	7106
r	60	892	10	10	0	0	45s	100	1	7106
r	62	887	10	10	0	0	45s	100	1	7106
r	59	875	10	10	0	0	45s	100	1	7106
r	84	873	10	10	0	0	45s	100	1	7106
r	84	876	10	10	0	0	45s	100	1	7106
r	111	874	10	10	0	0	45s	100	1	7106
r	123	877	10	10	0	0	45s	100	1	7106
r	135	880	10	10	0	0	45s	100	1	7106
r	149	871	10	10	0	0	45s	100	1	7106
r	159	867	10	10	0	0	45s	100	1	7106
r	169	849	10	10	0	0	45s	100	1	7106
r	176	847	10	10	0	0	45s	100	1	7106
r	193	846	10	10	0	0	45s	100	1	7106
r	214	845	10	10	0	0	45s	100	1	7106
r	219	847	10	10	0	0	45s	100	1	7106
r	225	861	10	10	0	0	45s	100	1	7106
r	226	881	10	10	0	0	45s	100	1	7106
r	224	889	10	10	0	0	45s	100	1	7106
r	219	899	10	10	0	0	45s	100	1	7106
r	189	906	10	10	0	0	45s	100	1	7106
r	175	906	10	10	0	0	45s	100	1	7106
r	168	894	10	10	0	0	45s	100	1	7106
r	167	872	10	10	0	0	45s	100	1	7106
r	172	857	10	10	0	0	45s	100	1	7106
r	190	847	10	10	0	0	45s	100	1	7106
r	204	854	10	10	0	0	45s	100	1	7106
r	209	863	10	10	0	0	45s	100	1	7106
r	202	870	10	10	0	0	45s	100	1	7106
r	192	872	10	10	0	0	45s	100	1	7106
r	174	880	10	10	0	0	45s	100	1	7106
r	172	884	10	10	0	0	45s	100	1	7106
r	189	890	10	10	0	0	45s	100	1	7106
r	207	885	10	10	0	0	45s	100	1	7106
r	214	872	10	10	0	0	45s	100	1	7106
r	208	853	10	10	0	0	45s	100	1	7106
r	186	840	10	10	0	0	45s	100	1	7106
r	174	845	10	10	0	0	45s	100	1	7106
r	172	869	10	10	0	0	45s	100	1	7106
r	174	882	10	10	0	0	45s	100	1	7106
r	206	888	10	10	0	0	45s	100	1	7106
r	229	882	10	10	0	0	45s	100	1	7106
r	221	900	10	10	0	0	45s	100	1	7106
r	192	905	10	10	0	0	45s	100	1	7106
r	172	904	10	10	0	0	45s	100	1	7106
r	63	1048	10	10	0	0	45s	100	1	7106
r	68	1079	10	10	0	0	45s	100	1	7106
r	70	1095	10	10	0	0	45s	100	1	7106
r	67	1108	10	10	0	0	45s	100	1	7106
r	62	1114	10	10	0	0	45s	100	1	7106
r	60	1128	10	10	0	0	45s	100	1	7106
r	63	1140	10	10	0	0	45s	100	1	7106
r	62	1159	10	10	0	0	45s	100	1	7106
r	62	1186	10	10	0	0	45s	100	1	7106
r	65	1091	10	10	0	0	45s	100	1	7106
r	58	1105	10	10	0	0	45s	100	1	7106
r	66	1130	10	10	0	0	45s	100	1	7106
r	68	1147	10	10	0	0	45s	100	1	7106
r	68	1164	10	10	0	0	45s	100	1	7106
r	57	1190	10	10	0	0	45s	100	1	7106
r	55	1202	10	10	0	0	45s	100	1	7106
r	59	1214	10	10	0	0	45s	100	1	7106
r	62	1222	10	10	0	0	45s	100	1	7106
r	63	1234	10	10	0	0	45s	100	1	7106
r	55	1252	10	10	0	0	45s	100	1	7106
r	57	1265	10	10	0	0	45s	100	1	7106
r	61	1276	10	10	0	0	45s	100	1	7106
r	62	1287	10	10	0	0	45s	100	1	7106
r	64	1300	10	10	0	0	45s	100	1	7106
r	77	1304	10	10	0	0	45s	100	1	7106
r	86	1308	10	10	0	0	45s	100	1	7106
r	93	1329	10	10	0	0	45s	100	1	7106
r	93	1349	10	10	0	0	45s	100	1	7106
r	91	1360	10	10	0	0	45s	100	1	7106
r	84	1367	10	10	0	0	45s	100	1	7106
r	69	1369	10	10	0	0	45s	100	1	7106
r	36	1365	10	10	0	0	45s	100	1	7106
r	33	1363	10	10	0	0	45s	100	1	7106
r	28	1331	10	10	0	0	45s	100	1	7106
r	31	1315	10	10	0	0	45s	100	1	7106
r	44	1310	10	10	0	0	45s	100	1	7106
r	62	1310	10	10	0	0	45s	100	1	7106
r	77	1331	10	10	0	0	45s	100	1	7106
r	77	1340	10	10	0	0	45s	100	1	7106
r	66	1346	10	10	0	0	45s	100	1	7106
r	50	1349	10	10	0	0	45s	100	1	7106
r	42	1335	10	10	0	0	45s	100	1	7106
r	54	1324	10	10	0	0	45s	100	1	7106
r	64	1321	10	10	0	0	45s	100	1	7106
r	63	1340	10	10	0	0	45s	100	1	7106
r	56	1345	10	10	0	0	45s	100	1	7106
r	49	1349	10	10	0	0	45s	100	1	7106
r	69	1366	10	10	0	0	45s	100	1	7106
r	88	1353	10	10	0	0	45s	100	1	7106
r	92	1327	10	10	0	0	45s	100	1	7106
r	44	1315	10	10	0	0	45s	100	1	7106
r	39	1334	10	10	0	0	45s	100	1	7106
r	54	1355	10	10	0	0	45s	100	1	7106
r	100	1353	10	10	0	0	45s	100	1	7106
r	114	1342	10	10	0	0	45s	100	1	7106
r	123	1336	10	10	0	0	45s	100	1	7106
r	131	1335	10	10	0	0	45s	100	1	7106
r	142	1335	10	10	0	0	45s	100	1	7106
r	159	1337	10	10	0	0	45s	100	1	7106
r	202	1337	10	10	0	0	45s	100	1	7106
r	218	1338	10	10	0	0	45s	100	1	7106
r	263	1338	10	10	0	0	45s	100	1	7106
r	280	1338	10	10	0	0	45s	100	1	7106
r	291	1338	10	10	0	0	45s	100	1	7106
r	299	1338	10	10	0	0	45s	100	1	7106
r	255	1338	10	10	0	0	45s	100	1	7106
r	244	1338	10	10	0	0	45s	100	1	7106
r	210	1337	10	10	0	0	45s	100	1	7106
r	182	1336	10	10	0	0	45s	100	1	7106
r	162	1338	10	10	0	0	45s	100	1	7106
r	141	1341	10	10	0	0	45s	100	1	7106
r	143	1341	10	10	0	0	45s	100	1	7106
r	173	1338	10	10	0	0	45s	100	1	7106
r	193	1338	10	10	0	0	45s	100	1	7106
r	226	1338	10	10	0	0	45s	100	1	7106
r	262	1343	10	10	0	0	45s	100	1	7106
r	270	1342	10	10	0	0	45s	100	1	7106
r	286	1341	10	10	0	0	45s	100	1	7106
r	295	1340	10	10	0	0	45s	100	1	7106
r	307	1339	10	10	0	0	45s	100	1	7106
r	336	1332	10	10	0	0	45s	100	1	7106
r	330	1317	10	10	0	0	45s	100	1	7106
r	343	1310	10	10	0	0	45s	100	1	7106
r	373	1310	10	10	0	0	45s	100	1	7106
r	383	1310	10	10	0	0	45s	100	1	7106
r	390	1319	10	10	0	0	45s	100	1	7106
r	387	1331	10	10	0	0	45s	100	1	7106
r	352	1329	10	10	0	0	45s	100	1	7106
r	327	1336	10	10	0	0	45s	100	1	7106
r	322	1348	10	10	0	0	45s	100	1	7106
r	334	1360	10	10	0	0	45s	100	1	7106
r	356	1364	10	10	0	0	45s	100	1	7106
r	382	1351	10	10	0	0	45s	100	1	7106
r	366	1327	10	10	0	0	45s	100	1	7106
r	349	1337	10	10	0	0	45s	100	1	7106
r	364	1353	10	10	0	0	45s	100	1	7106
r	380	1348	10	10	0	0	45s	100	1	7106
r	369	1329	10	10	0	0	45s	100	1	7106
r	353	1330	10	10	0	0	45s	100	1	7106
r	192	1070	10	10	0	0	45s	100	1	7106
r	199	1086	10	10	0	0	45s	100	1	7106
r	191	1097	10	10	0	0	45s	100	1	7106
r	187	1104	10	10	0	0	45s	100	1	7106
r	198	1116	10	10	0	0	45s	100	1	7106
r	193	1131	10	10	0	0	45s	100	1	7106
r	180	1145	10	10	0	0	45s	100	1	7106
r	174	1154	10	10	0	0	45s	100	1	7106
r	176	1157	10	10	0	0	45s	100	1	7106
r	200	1157	10	10	0	0	45s	100	1	7106
r	216	1160	10	10	0	0	45s	100	1	7106
r	228	1170	10	10	0	0	45s	100	1	7106
r	214	1178	10	10	0	0	45s	100	1	7106
r	190	1171	10	10	0	0	45s	100	1	7106
r	176	1168	10	10	0	0	45s	100	1	7106
r	167	1170	10	10	0	0	45s	100	1	7106
r	164	1195	10	10	0	0	45s	100	1	7106
r	199	1192	10	10	0	0	45s	100	1	7106
r	215	1194	10	10	0	0	45s	100	1	7106
r	227	1203	10	10	0	0	45s	100	1	7106
r	225	1219	10	10	0	0	45s	100	1	7106
r	199	1218	10	10	0	0	45s	100	1	7106
r	157	1211	10	10	0	0	45s	100	1	7106
r	154	1212	10	10	0	0	45s	100	1	7106
r	180	1189	10	10	0	0	45s	100	1	7106
r	207	1184	10	10	0	0	45s	100	1	7106
r	260	1196	10	10	0	0	45s	100	1	7106
r	259	1193	10	10	0	0	45s	100	1	7106
r	250	1187	10	10	0	0	45s	100	1	7106
r	260	1179	10	10	0	0	45s	100	1	7106
r	269	1179	10	10	0	0	45s	100	1	7106
r	277	1184	10	10	0	0	45s	100	1	7106
r	286	1186	10	10	0	0	45s	100	1	7106
r	301	1178	10	10	0	0	45s	100	1	7106
r	299	1191	10	10	0	0	45s	100	1	7106
r	288	1195	10	10	0	0	45s	100	1	7106
r	355	1173	10	10	0	0	45s	100	1	7106
r	357	1176	10	10	0	0	45s	100	1	7106
r	350	1193	10	10	0	0	45s	100	1	7106
r	365	1193	10	10	0	0	45s	100	1	7106
r	382	1181	10	10	0	0	45s	100	1	7106
r	389	1177	10	10	0	0	45s	100	1	7106
r	401	1186	10	10	0	0	45s	100	1	7106
r	414	1185	10	10	0	0	45s	100	1	7106
r	426	1165	10	10	0	0	45s	100	1	7106
r	430	1161	10	10	0	0	45s	100	1	7106
r	439	1157	10	10	0	0	45s	100	1	7106
r	454	1133	10	10	0	0	45s	100	1	7106
r	454	1125	10	10	0	0	45s	100	1	7106
r	456	1095	10	10	0	0	45s	100	1	7106
r	457	1085	10	10	0	0	45s	100	1	7106
r	461	1062	10	10	0	0	45s	100	1	7106
r	463	1069	10	10	0	0	45s	100	1	7106
r	464	1097	10	10	0	0	45s	100	1	7106
r	469	1133	10	10	0	0	45s	100	1	7106
r	467	1153	10	10	0	0	45s	100	1	7106
r	460	1158	10	10	0	0	45s	100	1	7106
r	480	1156	10	10	0	0	45s	100	1	7106
r	489	1156	10	10	0	0	45s	100	1	7106
r	492	1160	10	10	0	0	45s	100	1	7106
r	473	1170	10	10	0	0	45s	100	1	7106
r	464	1172	10	10	0	0	45s	100	1	7106
r	432	1180	10	10	0	0	45s	100	1	7106
r	429	1182	10	10	0	0	45s	100	1	7106
r	485	1177	10	10	0	0	45s	100	1	7106
r	491	1177	10	10	0	0	45s	100	1	7106
r	490	1188	10	10	0	0	45s	100	1	7106
r	473	1190	10	10	0	0	45s	100	1	7106
r	457	1190	10	10	0	0	45s	100	1	7106
r	426	1209	10	10	0	0	45s	100	1	7106
r	425	1210	10	10	0	0	45s	100	1	7106
r	435	1214	10	10	0	0	45s	100	1	7106
r	450	1216	10	10	0	0	45s	100	1	7106
r	465	1218	10	10	0	0	45s	100	1	7106
r	484	1211	10	10	0	0	45s	100	1	7106
r	488	1210	10	10	0	0	45s	100	1	7106
r	452	1198	10	10	0	0	45s	100	1	7106
r	446	1191	10	10	0	0	45s	100	1	7106
r	454	1177	10	10	0	0	45s	100	1	7106
r	470	1179	10	10	0	0	45s	100	1	7106
r	481	1186	10	10	0	0	45s	100	1	7106
r	524	1176	10	10	0	0	45s	100	1	7106
r	541	1176	10	10	0	0	45s	100	1	7106
r	562	1181	10	10	0	0	45s	100	1	7106
r	576	1183	10	10	0	0	45s	100	1	7106
r	588	1185	10	10	0	0	45s	100	1	7106
r	551	1194	10	10	0	0	45s	100	1	7106
r	538	1193	10	10	0	0	45s	100	1	7106
r	527	1193	10	10	0	0	45s	100	1	7106
r	573	1193	10	10	0	0	45s	100	1	7106
r	593	1193	10	10	0	0	45s	100	1	7106
r	603	1192	10	10	0	0	45s	100	1	7106
r	633	1190	10	10	0	0	45s	100	1	7106
r	652	1186	10	10	0	0	45s	100	1	7106
r	669	1186	10	10	0	0	45s	100	1	7106
r	686	1186	10	10	0	0	45s	100	1	7106
r	692	1185	10	10	0	0	45s	100	1	7106
r	699	1180	10	10	0	0	45s	100	1	7106
r	702	1168	10	10	0	0	45s	100	1	7106
r	700	1149	10	10	0	0	45s	100	1	7106
r	699	1142	10	10	0	0	45s	100	1	7106
r	696	1130	10	10	0	0	45s	100	1	7106
r	694	1120	10	10	0	0	45s	100	1	7106
r	702	1105	10	10	0	0	45s	100	1	7106
r	691	1094	10	10	0	0	45s	100	1	7106
r	690	1090	10	10	0	0	45s	100	1	7106
r	696	1082	10	10	0	0	45s	100	1	7106
r	686	1052	10	10	0	0	45s	100	1	7106
r	691	1050	10	10	0	0	45s	100	1	7106
r	696	1036	10	10	0	0	45s	100	1	7106
r	717	1036	10	10	0	0	45s	100	1	7106
r	734	1035	10	10	0	0	45s	100	1	7106
r	708	1040	10	10	0	0	45s	100	1	7106
r	707	1063	10	10	0	0	45s	100	1	7106
r	696	1088	10	10	0	0	45s	100	1	7106
r	696	1153	10	10	0	0	45s	100	1	7106
r	684	1168	10	10	0	0	45s	100	1	7106
r	664	1177	10	10	0	0	45s	100	1	7106
r	628	1172	10	10	0	0	45s	100	1	7106
r	605	1171	10	10	0	0	45s	100	1	7106
r	593	1174	10	10	0	0	45s	100	1	7106
r	593	1174	10	10	0	0	45s	100	1	7106
r	594	1147	10	10	0	0	45s	100	1	7106
r	595	1139	10	10	0	0	45s	100	1	7106
r	597	1133	10	10	0	0	45s	100	1	7106
r	596	1123	10	10	0	0	45s	100	1	7106
r	596	1113	10	10	0	0	45s	100	1	7106
r	602	1102	10	10	0	0	45s	100	1	7106
r	593	1087	10	10	0	0	45s	100	1	7106
r	598	1081	10	10	0	0	45s	100	1	7106
r	594	1072	10	10	0	0	45s	100	1	7106
r	602	1060	10	10	0	0	45s	100	1	7106
r	595	1048	10	10	0	0	45s	100	1	7106
r	597	1041	10	10	0	0	45s	100	1	7106
r	601	1030	10	10	0	0	45s	100	1	7106
r	585	1015	10	10	0	0	45s	100	1	7106
r	592	1010	10	10	0	0	45s	100	1	7106
r	593	995	10	10	0	0	45s	100	1	7106
r	597	975	10	10	0	0	45s	100	1	7106
r	599	972	10	10	0	0	45s	100	1	7106
r	612	959	10	10	0	0	45s	100	1	7106
r	632	965	10	10	0	0	45s	100	1	7106
r	652	964	10	10	0	0	45s	100	1	7106
r	663	961	10	10	0	0	45s	100	1	7106
r	674	960	10	10	0	0	45s	100	1	7106
r	688	960	10	10	0	0	45s	100	1	7106
r	703	960	10	10	0	0	45s	100	1	7106
r	712	960	10	10	0	0	45s	100	1	7106
r	723	960	10	10	0	0	45s	100	1	7106
r	736	960	10	10	0	0	45s	100	1	7106
r	760	960	10	10	0	0	45s	100	1	7106
r	775	960	10	10	0	0	45s	100	1	7106
r	798	960	10	10	0	0	45s	100	1	7106
r	809	960	10	10	0	0	45s	100	1	7106
r	818	960	10	10	0	0	45s	100	1	7106
r	834	967	10	10	0	0	45s	100	1	7106
r	838	978	10	10	0	0	45s	100	1	7106
r	838	989	10	10	0	0	45s	100	1	7106
r	835	1001	10	10	0	0	45s	100	1	7106
r	832	1012	10	10	0	0	45s	100	1	7106
r	832	1017	10	10	0	0	45s	100	1	7106
r	413	1332	10	10	0	0	45s	100	1	7106
r	424	1332	10	10	0	0	45s	100	1	7106
r	426	1335	10	10	0	0	45s	100	1	7106
r	408	1343	10	10	0	0	45s	100	1	7106
r	403	1344	10	10	0	0	45s	100	1	7106
r	446	1344	10	10	0	0	45s	100	1	7106
r	460	1344	10	10	0	0	45s	100	1	7106
r	476	1343	10	10	0	0	45s	100	1	7106
r	493	1342	10	10	0	0	45s	100	1	7106
r	512	1340	10	10	0	0	45s	100	1	7106
r	524	1340	10	10	0	0	45s	100	1	7106
r	552	1339	10	10	0	0	45s	100	1	7106
r	578	1342	10	10	0	0	45s	100	1	7106
r	595	1345	10	10	0	0	45s	100	1	7106
r	622	1345	10	10	0	0	45s	100	1	7106
r	659	1342	10	10	0	0	45s	100	1	7106
r	678	1337	10	10	0	0	45s	100	1	7106
r	690	1337	10	10	0	0	45s	100	1	7106
r	707	1336	10	10	0	0	45s	100	1	7106
r	685	1333	10	10	0	0	45s	100	1	7106
r	667	1333	10	10	0	0	45s	100	1	7106
r	650	1333	10	10	0	0	45s	100	1	7106
r	647	1333	10	10	0	0	45s	100	1	7106
r	641	1333	10	10	0	0	45s	100	1	7106
r	623	1333	10	10	0	0	45s	100	1	7106
r	596	1333	10	10	0	0	45s	100	1	7106
r	580	1333	10	10	0	0	45s	100	1	7106
r	564	1333	10	10	0	0	45s	100	1	7106
r	546	1333	10	10	0	0	45s	100	1	7106
r	511	1333	10	10	0	0	45s	100	1	7106
r	480	1333	10	10	0	0	45s	100	1	7106
r	462	1335	10	10	0	0	45s	100	1	7106
r	442	1335	10	10	0	0	45s	100	1	7106
r	415	1336	10	10	0	0	45s	100	1	7106
r	720	1347	10	10	0	0	45s	100	1	7106
r	734	1337	10	10	0	0	45s	100	1	7106
r	748	1322	10	10	0	0	45s	100	1	7106
r	741	1310	10	10	0	0	45s	100	1	7106
r	751	1306	10	10	0	0	45s	100	1	7106
r	780	1308	10	10	0	0	45s	100	1	7106
r	787	1312	10	10	0	0	45s	100	1	7106
r	794	1322	10	10	0	0	45s	100	1	7106
r	792	1327	10	10	0	0	45s	100	1	7106
r	761	1328	10	10	0	0	45s	100	1	7106
r	754	1324	10	10	0	0	45s	100	1	7106
r	784	1311	10	10	0	0	45s	100	1	7106
r	789	1311	10	10	0	0	45s	100	1	7106
r	802	1333	10	10	0	0	45s	100	1	7106
r	805	1344	10	10	0	0	45s	100	1	7106
r	799	1348	10	10	0	0	45s	100	1	7106
r	763	1336	10	10	0	0	45s	100	1	7106
r	776	1330	10	10	0	0	45s	100	1	7106
r	782	1328	10	10	0	0	45s	100	1	7106
r	790	1339	10	10	0	0	45s	100	1	7106
r	781	1351	10	10	0	0	45s	100	1	7106
r	759	1349	10	10	0	0	45s	100	1	7106
r	741	1345	10	10	0	0	45s	100	1	7106
r	739	1359	10	10	0	0	45s	100	1	7106
r	745	1364	10	10	0	0	45s	100	1	7106
r	757	1366	10	10	0	0	45s	100	1	7106
r	777	1363	10	10	0	0	45s	100	1	7106
r	798	1356	10	10	0	0	45s	100	1	7106
r	810	1357	10	10	0	0	45s	100	1	7106
r	807	1359	10	10	0	0	45s	100	1	7106
r	783	1352	10	10	0	0	45s	100	1	7106
r	800	1317	10	10	0	0	45s	100	1	7106
r	800	1311	10	10	0	0	45s	100	1	7106
r	799	1304	10	10	0	0	45s	100	1	7106
r	762	1299	10	10	0	0	45s	100	1	7106
r	827	984	10	10	0	0	45s	100	1	7106
r	829	963	10	10	0	0	45s	100	1	7106
r	830	949	10	10	0	0	45s	100	1	7106
r	843	923	10	10	0	0	45s	100	1	7106
r	835	918	10	10	0	0	45s	100	1	7106
r	830	914	10	10	0	0	45s	100	1	7106
r	825	919	10	10	0	0	45s	100	1	7106
r	824	932	10	10	0	0	45s	100	1	7106
r	828	907	10	10	0	0	45s	100	1	7106
r	826	902	10	10	0	0	45s	100	1	7106
r	832	892	10	10	0	0	45s	100	1	7106
r	829	885	10	10	0	0	45s	100	1	7106
r	824	877	10	10	0	0	45s	100	1	7106
r	831	868	10	10	0	0	45s	100	1	7106
r	833	864	10	10	0	0	45s	100	1	7106
r	831	857	10	10	0	0	45s	100	1	7106
r	833	841	10	10	0	0	45s	100	1	7106
r	837	829	10	10	0	0	45s	100	1	7106
r	826	823	10	10	0	0	45s	100	1	7106
r	826	818	10	10	0	0	45s	100	1	7106
r	835	810	10	10	0	0	45s	100	1	7106
r	837	798	10	10	0	0	45s	100	1	7106
r	829	793	10	10	0	0	45s	100	1	7106
r	830	781	10	10	0	0	45s	100	1	7106
r	830	775	10	10	0	0	45s	100	1	7106
r	818	770	10	10	0	0	45s	100	1	7106
r	806	771	10	10	0	0	45s	100	1	7106
r	793	774	10	10	0	0	45s	100	1	7106
r	786	775	10	10	0	0	45s	100	1	7106
r	775	772	10	10	0	0	45s	100	1	7106
r	774	768	10	10	0	0	45s	100	1	7106
r	767	754	10	10	0	0	45s	100	1	7106
r	768	746	10	10	0	0	45s	100	1	7106
r	776	719	10	10	0	0	45s	100	1	7106
r	772	705	10	10	0	0	45s	100	1	7106
r	767	722	10	10	0	0	45s	100	1	7106
r	769	687	10	10	0	0	45s	100	1	7106
r	769	661	10	10	0	0	45s	100	1	7106
r	771	651	10	10	0	0	45s	100	1	7106
r	773	633	10	10	0	0	45s	100	1	7106
r	773	614	10	10	0	0	45s	100	1	7106
r	771	597	10	10	0	0	45s	100	1	7106
r	772	570	10	10	0	0	45s	100	1	7106
r	776	554	10	10	0	0	45s	100	1	7106
r	782	549	10	10	0	0	45s	100	1	7106
r	789	546	10	10	0	0	45s	100	1	7106
r	803	546	10	10	0	0	45s	100	1	7106
r	814	546	10	10	0	0	45s	100	1	7106
r	823	538	10	10	0	0	45s	100	1	7106
r	831	517	10	10	0	0	45s	100	1	7106
r	831	498	10	10	0	0	45s	100	1	7106
r	837	466	10	10	0	0	45s	100	1	7106
r	833	512	10	10	0	0	45s	100	1	7106
r	829	474	10	10	0	0	45s	100	1	7106
r	829	456	10	10	0	0	45s	100	1	7106
r	830	438	10	10	0	0	45s	100	1	7106
r	834	419	10	10	0	0	45s	100	1	7106
r	836	398	10	10	0	0	45s	100	1	7106
r	836	373	10	10	0	0	45s	100	1	7106
r	832	360	10	10	0	0	45s	100	1	7106
r	825	343	10	10	0	0	45s	100	1	7106
r	835	324	10	10	0	0	45s	100	1	7106
r	836	350	10	10	0	0	45s	100	1	7106
r	837	354	10	10	0	0	45s	100	1	7106
r	821	356	10	10	0	0	45s	100	1	7106
r	834	329	10	10	0	0	45s	100	1	7106
r	834	304	10	10	0	0	45s	100	1	7106
r	831	292	10	10	0	0	45s	100	1	7106
r	822	276	10	10	0	0	45s	100	1	7106
r	821	268	10	10	0	0	45s	100	1	7106
r	832	255	10	10	0	0	45s	100	1	7106
r	832	249	10	10	0	0	45s	100	1	7106
r	827	240	10	10	0	0	45s	100	1	7106
r	828	214	10	10	0	0	45s	100	1	7106
r	828	207	10	10	0	0	45s	100	1	7106
r	829	195	10	10	0	0	45s	100	1	7106
r	829	183	10	10	0	0	45s	100	1	7106
r	832	171	10	10	0	0	45s	100	1	7106
r	839	156	10	10	0	0	45s	100	1	7106
r	830	134	10	10	0	0	45s	100	1	7106
r	828	126	10	10	0	0	45s	100	1	7106
r	833	104	10	10	0	0	45s	100	1	7106
r	836	79	10	10	0	0	45s	100	1	7106
r	822	78	10	10	0	0	45s	100	1	7106
r	808	77	10	10	0	0	45s	100	1	7106
r	805	108	10	10	0	0	45s	100	1	7106
r	802	134	10	10	0	0	45s	100	1	7106
r	826	135	10	10	0	0	45s	100	1	7106
r	842	131	10	10	0	0	45s	100	1	7106
r	851	131	10	10	0	0	45s	100	1	7106
r	867	112	10	10	0	0	45s	100	1	7106
r	861	90	10	10	0	0	45s	100	1	7106
r	861	83	10	10	0	0	45s	100	1	7106
r	850	123	10	10	0	0	45s	100	1	7106
r	861	131	10	10	0	0	45s	100	1	7106
r	863	136	10	10	0	0	45s	100	1	7106
r	856	93	10	10	0	0	45s	100	1	7106
r	853	84	10	10	0	0	45s	100	1	7106
r	841	74	10	10	0	0	45s	100	1	7106
r	825	74	10	10	0	0	45s	100	1	7106
r	793	88	10	10	0	0	45s	100	1	7106
r	798	104	10	10	0	0	45s	100	1	7106
r	835	109	10	10	0	0	45s	100	1	7106
r	838	105	10	10	0	0	45s	100	1	7106
r	853	100	10	10	0	0	45s	100	1	7106
r	767	1281	10	10	0	0	45s	100	1	7106
r	768	1278	10	10	0	0	45s	100	1	7106
r	778	1254	10	10	0	0	45s	100	1	7106
r	773	1230	10	10	0	0	45s	100	1	7106
r	773	1227	10	10	0	0	45s	100	1	7106
r	771	1216	10	10	0	0	45s	100	1	7106
r	769	1196	10	10	0	0	45s	100	1	7106
r	771	1187	10	10	0	0	45s	100	1	7106
r	775	1173	10	10	0	0	45s	100	1	7106
r	773	1160	10	10	0	0	45s	100	1	7106
r	773	1155	10	10	0	0	45s	100	1	7106
r	797	1143	10	10	0	0	45s	100	1	7106
r	812	1142	10	10	0	0	45s	100	1	7106
r	831	1139	10	10	0	0	45s	100	1	7106
r	845	1138	10	10	0	0	45s	100	1	7106
r	853	1138	10	10	0	0	45s	100	1	7106
r	802	1138	10	10	0	0	45s	100	1	7106
r	785	1138	10	10	0	0	45s	100	1	7106
r	774	1158	10	10	0	0	45s	100	1	7106
r	776	1214	10	10	0	0	45s	100	1	7106
r	770	1249	10	10	0	0	45s	100	1	7106
r	802	1130	10	10	0	0	45s	100	1	7106
r	814	1139	10	10	0	0	45s	100	1	7106
r	828	1145	10	10	0	0	45s	100	1	7106
r	834	1145	10	10	0	0	45s	100	1	7106
r	835	1145	10	10	0	0	45s	100	1	7107
r	859	1144	10	10	0	0	45s	100	1	7107
r	869	1142	10	10	0	0	45s	100	1	7107
r	881	1139	10	10	0	0	45s	100	1	7107
r	893	1146	10	10	0	0	45s	100	1	7107
r	879	1150	10	10	0	0	45s	100	1	7107
r	891	1157	10	10	0	0	45s	100	1	7107
r	891	1165	10	10	0	0	45s	100	1	7107
r	883	1180	10	10	0	0	45s	100	1	7107
r	885	1187	10	10	0	0	45s	100	1	7107
