	309	152130	1	180
	310	152140	1	180
	311	152200	1	1080
	312	152210	1	3600
	313	152220	1	1200
	314	152230	1	60
	315	152240	1	60
	316	152300	1	54
	317	152310	1	180
	318	152320	1	60
	319	152330	1	3
	320	152340	1	3
	321	152400	1	54
	322	152410	1	180
	323	152420	1	60
	324	152430	1	3
	325	152440	1	3
	326	153000	1	1944
	327	153010	1	6480
	328	153020	1	2160
	329	153030	1	108
	330	153040	1	108
	331	153100	1	6480
	332	153110	1	21600
	333	153120	1	7200
	334	153130	1	360
	335	153140	1	360
	336	153200	1	2160
	337	153210	1	7200
	338	153220	1	2400
	339	153230	1	120
	340	153240	1	120
	341	153300	1	108
	342	153310	1	360
	343	153320	1	120
	344	153330	1	6
	345	153340	1	6
	346	153400	1	108
	347	153410	1	360
	348	153420	1	120
	349	153430	1	6
	350	153440	1	6
	351	154000	1	324
	352	154010	1	1080
	353	154020	1	360
	354	154030	1	18
	355	154040	1	18
	356	154100	1	1080
	357	154110	1	3600
	358	154120	1	1200
	359	154130	1	60
	360	154140	1	60
	361	154200	1	360
	362	154210	1	1200
	363	154220	1	400
	364	154230	1	20
	365	154240	1	20
	366	154300	1	18
	367	154310	1	60
	368	154320	1	20
	369	154330	1	1
	370	154340	1	1
	376	162000	1	972
	377	162010	1	3240
	378	162020	1	1080
	379	162030	1	54
	380	162040	1	54
	381	162100	1	3240
	382	162110	1	10800
	383	162120	1	3600
	384	162130	1	180
	385	162140	1	180
	386	162200	1	1080
	387	162210	1	3600
	388	162220	1	1200
	389	162230	1	60
	390	162240	1	60
	391	162300	1	54
	392	162310	1	180
	393	162320	1	60
	394	162330	1	3
	395	162340	1	3
	396	162400	1	54
	397	162410	1	180
	398	162420	1	60
	399	162430	1	3
	400	162440	1	3
	401	163000	1	1944
	402	163010	1	6480
	403	163020	1	2160
	404	163030	1	108
	405	163040	1	108
	406	163100	1	6480
	407	163110	1	21600
	408	163120	1	7200
	409	163130	1	360
	410	163140	1	360
	411	163200	1	2160
	412	163210	1	7200
	413	163220	1	2400
	414	163230	1	120
	415	163240	1	120
	416	163300	1	108
	417	163310	1	360
	418	163320	1	120
	419	163330	1	6
	420	163340	1	6
	421	163400	1	108
	422	163410	1	360
	423	163420	1	120
	424	163430	1	6
	425	163440	1	6
	426	164000	1	324
	427	164010	1	1080
	428	164020	1	360
	429	164030	1	18
	430	164040	1	18
	431	164100	1	1080
	432	164110	1	3600
	433	164120	1	1200
	434	164130	1	60
	435	164140	1	60
	436	164200	1	360
	437	164210	1	1200
	438	164220	1	400
	439	164230	1	20
	440	164240	1	20
	441	164300	1	18
	442	164310	1	60
	443	164320	1	20
	444	164330	1	1
	445	164340	1	1
}				
				
Group	¹é·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51633		
	1	112000	1	350
	2	112010	1	345
	3	112020	1	340
	4	112030	1	335
	5	112040	1	350
	6	112100	1	3240
	7	112110	1	10800
	8	112120	1	3600
	9	112130	1	180
	10	112140	1	180
	11	112200	1	1080
	12	112210	1	3600
	13	112220	1	1200
	14	112230	1	60
	15	112240	1	60
	16	112300	1	54
	17	112310	1	180
	18	112320	1	60
	19	112330	1	3
	20	112340	1	3
	21	112400	1	54
	22	112410	1	180
	23	112420	1	60
	24	112430	1	3
	25	112440	1	3
	26	113000	1	1944
	27	113010	1	6480
	28	113020	1	2160
	29	113030	1	108
	30	113040	1	108
	31	113100	1	6480
	32	113110	1	21600
	33	113120	1	7200
	34	113130	1	360
	35	113140	1	360
	36	113200	1	2160
	37	113210	1	7200
	38	113220	1	2400
	39	113230	1	120
	40	113240	1	120
	41	113300	1	108
	42	113310	1	360
	43	113320	1	120
	44	113330	1	6
	45	113340	1	6
	46	113400	1	108
	47	113410	1	360
	48	113420	1	120
	49	113430	1	6
	50	113440	1	6
	51	114000	1	324
	52	114010	1	1080
	53	114020	1	360
	54	114030	1	18
	55	114040	1	18
	56	114100	1	1080
	57	114110	1	3600
	58	114120	1	1200
	59	114130	1	60
	60	114140	1	60
	61	114200	1	360
	62	114210	1	1200
	63	114220	1	400
	64	114230	1	20
	65	114240	1	20
	66	114300	1	18
	67	114310	1	60
	68	114320	1	20
	69	114330	1	1
	70	114340	1	1
}				
				
Group	È­·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51634		
	1	122000	1	972
	2	122010	1	3240
	3	122020	1	1080
	4	122030	1	54
	5	122040	1	54
	6	122100	1	3240
	7	122110	1	10800
	8	122120	1	3600
	9	122130	1	180
	10	122140	1	180
	11	122200	1	1080
	12	122210	1	3600
	13	122220	1	1200
	14	122230	1	60
	15	122240	1	60
	16	122300	1	54
	17	122310	1	180
	18	122320	1	60
	19	122330	1	3
	20	122340	1	3
	21	122400	1	54
	22	122410	1	180
	23	122420	1	60
	24	122430	1	3
	25	122440	1	3
	26	123000	1	1944
	27	123010	1	6480
	28	123020	1	2160
	29	123030	1	108
	30	123040	1	108
	31	123100	1	6480
	32	123110	1	21600
	33	123120	1	7200
	34	123130	1	360
	35	123140	1	360
	36	123200	1	2160
	37	123210	1	7200
	38	123220	1	2400
	39	123230	1	120
	40	123240	1	120
	41	123300	1	108
	42	123310	1	360
	43	123320	1	120
	44	123330	1	6
	45	123340	1	6
	46	123400	1	108
	47	123410	1	360
	48	123420	1	120
	49	123430	1	6
	50	123440	1	6
	51	124000	1	324
	52	124010	1	1080
	53	124020	1	360
	54	124030	1	18
	55	124040	1	18
	56	124100	1	1080
	57	124110	1	3600
	58	124120	1	1200
	59	124130	1	60
	60	124140	1	60
	61	124200	1	360
	62	124210	1	1200
	63	124220	1	400
	64	124230	1	20
	65	124240	1	20
	66	124300	1	18
	67	124310	1	60
	68	124320	1	20
	69	124330	1	1
	70	124340	1	1
}				
				
Group	Ç³·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51635		
	1	132000	1	972
	2	132010	1	3240
	3	132020	1	1080
	4	132030	1	54
	5	132040	1	54
	6	132100	1	3240
	7	132110	1	10800
	8	132120	1	3600
	9	132130	1	180
	10	132140	1	180
	11	132200	1	1080
	12	132210	1	3600
	13	132220	1	1200
	14	132230	1	60
	15	132240	1	60
	16	132300	1	54
	17	132310	1	180
	18	132320	1	60
	19	132330	1	3
	20	132340	1	3
	21	132400	1	54
	22	132410	1	180
	23	132420	1	60
	24	132430	1	3
	25	132440	1	3
	26	133000	1	1944
	27	133010	1	6480
	28	133020	1	2160
	29	133030	1	108
	30	133040	1	108
	31	133100	1	6480
	32	133110	1	21600
	33	133120	1	7200
	34	133130	1	360
	35	133140	1	360
	36	133200	1	2160
	37	133210	1	7200
	38	133220	1	2400
	39	133230	1	120
	40	133240	1	120
	41	133300	1	108
	42	133310	1	360
	43	133320	1	120
	44	133330	1	6
	45	133340	1	6
	46	133400	1	108
	47	133410	1	360
	48	133420	1	120
	49	133430	1	6
	50	133440	1	6
	51	134000	1	324
	52	134010	1	1080
	53	134020	1	360
	54	134030	1	18
	55	134040	1	18
	56	134100	1	1080
	57	134110	1	3600
	58	134120	1	1200
	59	134130	1	60
	60	134140	1	60
	61	134200	1	360
	62	134210	1	1200
	63	134220	1	400
	64	134230	1	20
	65	134240	1	20
	66	134300	1	18
	67	134310	1	60
	68	134320	1	20
	69	134330	1	1
	70	134340	1	1
}				
				
Group	Ã¶·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51636		
	1	142000	1	972
	2	142010	1	3240
	3	142020	1	1080
	4	142030	1	54
	5	142040	1	54
	6	142100	1	3240
	7	142110	1	10800
	8	142120	1	3600
	9	142130	1	180
	10	142140	1	180
	11	142200	1	1080
	12	142210	1	3600
	13	142220	1	1200
	14	142230	1	60
	15	142240	1	60
	16	142300	1	54
	17	142310	1	180
	18	142320	1	60
	19	142330	1	3
	20	142340	1	3
	21	142400	1	54
	22	142410	1	180
	23	142420	1	60
	24	142430	1	3
	25	142440	1	3
	26	143000	1	1944
	27	143010	1	6480
	28	143020	1	2160
	29	143030	1	108
	30	143040	1	108
	31	143100	1	6480
	32	143110	1	21600
	33	143120	1	7200
	34	143130	1	360
	35	143140	1	360
	36	143200	1	2160
	37	143210	1	7200
	38	143220	1	2400
	39	143230	1	120
	40	143240	1	120
	41	143300	1	108
	42	143310	1	360
	43	143320	1	120
	44	143330	1	6
	45	143340	1	6
	46	143400	1	108
	47	143410	1	360
	48	143420	1	120
	49	143430	1	6
	50	143440	1	6
	51	144000	1	324
	52	144010	1	1080
	53	144020	1	360
	54	144030	1	18
	55	144040	1	18
	56	144100	1	1080
	57	144110	1	3600
	58	144120	1	1200
	59	144130	1	60
	60	144140	1	60
	61	144200	1	360
	62	144210	1	1200
	63	144220	1	400
	64	144230	1	20
	65	144240	1	20
	66	144300	1	18
	67	144310	1	60
	68	144320	1	20
	69	144330	1	1
	70	144340	1	1
}				
				
Group	³ú·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51637		
	1	152000	1	972
	2	152010	1	3240
	3	152020	1	1080
	4	152030	1	54
	5	152040	1	54
	6	152100	1	3240
	7	152110	1	10800
	8	152120	1	3600
	9	152130	1	180
	10	152140	1	180
	11	152200	1	1080
	12	152210	1	3600
	13	152220	1	1200
	14	152230	1	60
	15	152240	1	60
	16	152300	1	54
	17	152310	1	180
	18	152320	1	60
	19	152330	1	3
	20	152340	1	3
	21	152400	1	54
	22	152410	1	180
	23	152420	1	60
	24	152430	1	3
	25	152440	1	3
	26	153000	1	1944
	27	153010	1	6480
	28	153020	1	2160
	29	153030	1	108
	30	153040	1	108
	31	153100	1	6480
	32	153110	1	21600
	33	153120	1	7200
	34	153130	1	360
	35	153140	1	360
	36	153200	1	2160
	37	153210	1	7200
	38	153220	1	2400
	39	153230	1	120
	40	153240	1	120
	41	153300	1	108
	42	153310	1	360
	43	153320	1	120
	44	153330	1	6
	45	153340	1	6
	46	153400	1	108
	47	153410	1	360
	48	153420	1	120
	49	153430	1	6
	50	153440	1	6
	51	154000	1	324
	52	154010	1	1080
	53	154020	1	360
	54	154030	1	18
	55	154040	1	18
	56	154100	1	1080
	57	154110	1	3600
	58	154120	1	1200
	59	154130	1	60
	60	154140	1	60
	61	154200	1	360
	62	154210	1	1200
	63	154220	1	400
	64	154230	1	20
	65	154240	1	20
	66	154300	1	18
	67	154310	1	60
	68	154320	1	20
	69	154330	1	1
	70	154340	1	1
}				
				
Group	Èæ·æ°­·ÂÇÑ¿ëÈ¥¿ø¼®_Èñ±Í-Àü¼³			
{				
	Vnum	51638		
	1	162000	1	972
	2	162010	1	3240
	3	162020	1	1080
	4	162030	1	54
	5	162040	1	54
	6	162100	1	3240
	7	162110	1	10800
	8	162120	1	3600
	9	162130	1	180
	10	162140	1	180
	11	162200	1	1080
	12	162210	1	3600
	13	162220	1	1200
	14	162230	1	60
	15	162240	1	60
	16	162300	1	54
	17	162310	1	180
	18	162320	1	60
	19	162330	1	3
	20	162340	1	3
	21	162400	1	54
	22	162410	1	180
	23	162420	1	60
	24	162430	1	3
	25	162440	1	3
	26	163000	1	1944
	27	163010	1	6480
	28	163020	1	2160
	29	163030	1	108
	30	163040	1	108
	31	163100	1	6480
	32	163110	1	21600
	33	163120	1	7200
	34	163130	1	360
	35	163140	1	360
	36	163200	1	2160
	37	163210	1	7200
	38	163220	1	2400
	39	163230	1	120
	40	163240	1	120
	41	163300	1	108
	42	163310	1	360
	43	163320	1	120
	44	163330	1	6
	45	163340	1	6
	46	163400	1	108
	47	163410	1	360
	48	163420	1	120
	49	163430	1	6
	50	163440	1	6
	51	164000	1	324
	52	164010	1	1080
	53	164020	1	360
	54	164030	1	18
	55	164040	1	18
	56	164100	1	1080
	57	164110	1	3600
	58	164120	1	1200
	59	164130	1	60
	60	164140	1	60
	61	164200	1	360
	62	164210	1	1200
	63	164220	1	400
	64	164230	1	20
	65	164240	1	20
	66	164300	1	18
	67	164310	1	60
	68	164320	1	20
	69	164330	1	1
	70	164340	1	1
}
Group	Cofre_Alquimia_Legendaria
{
	Vnum	51645
	1	51633	1	10
	2	51634	1	10
	3	51635	1	10
	4	51636	1	10
	5	51637	1	10
	6	51638	1	10
}
Group	Cofre_Reaper
{
	Vnum	50253
	1	25041	1	100
	2	184	1	10
	3	3164	1	10
	4	1134	1	10
	5	2174	1	10
	6	5124	1	10
	7	7184	1	10
	8	11299	1	10
	9	11499	1	10
	10	11699	1	10
	11	11899	1	10
	12	15229	1	10
	13	13069	1	120
	14	13089	1	120
	15	13109	1	120
	16	13129	1	120
	17	12269	1	100
	18	12399	1	100
	19	12539	1	100
	20	12679	1	100
	21	71015	1	20
	22	71016	1	120
	23	71017	1	120
	24	70063	5	150
	25	70064	5	150
	26	80017	1	1
	27	80040	1	1
	28	41634	1	5
	29	41635	1	5
	30	41636	1	5
	31	41637	1	5
	32	45324	1	5
	33	45325	1	5
	34	45326	1	5
	35	45327	1	5
	36	40350	1	5
	37	40351	1	5
	38	40352	1	5
	39	40353	1	5
	40	40354	1	5
	41	40355	1	5
}
Group	Cofre_Azrael
{
	Vnum	50266
	1	25041	1	30
	2	189	1	25
	3	3169	1	25
	4	1139	1	25
	5	2179	1	25
	6	5129	1	25
	7	7189	1	60
	8	12010	1	40
	9	12020	1	40
	10	12030	1	40
	11	12040	1	40
	12	15373	1	35
	13	13069	1	20
	14	13089	1	20
	15	13109	1	20
	16	13129	1	20
	17	12269	1	10
	18	12399	1	10
	19	12539	1	10
	20	12679	1	10
	21	71015	1	20
	22	71016	1	20
	23	71017	1	20
	24	70063	7	45
	25	70064	7	75
	26	80017	1	1
	27	80040	1	1
	28	41317	1	5
	29	41318	1	5
	30	41589	1	5
	31	41591	1	5
	32	45153	1	5
	33	45154	1	5
	34	45103	1	5
	35	45104	1	5
	36	40374	1	5
	37	40375	1	5
	38	40376	1	5
	39	40377	1	5
	40	40378	1	5
	41	40379	1	5
	42	40326	1	5
	43	40327	1	5
	44	40328	1	5
	45	40329	1	5
	46	40330	1	5
	47	40331	1	5
}
Group	Cofre_Baronesa
{
	Vnum	54701
	1	25041	1	60
	2	189	1	60
	3	3169	1	60
	4	1139	1	60
	5	2179	1	60
	6	5129	1	60
	7	7189	1	60
	8	11299	1	60
	9	11499	1	60
	10	11699	1	60
	11	11899	1	60
	12	15229	1	60
	13	13069	1	40
	14	13089	1	40
	15	13109	1	40
	16	13129	1	40
	17	12269	1	30
	18	12399	1	30
	19	12539	1	30
	20	12679	1	30
	21	71015	1	20
	22	71016	1	20
	23	71017	1	20
	24	70063	7	45
	25	70064	7	75
	26	80017	1	1
	27	80040	1	1
	28	41710	1	5
	29	41711	1	5
	30	41605	1	5
	31	41607	1	5
	32	45378	1	5
	33	45379	1	5
	34	45295	1	5
	35	45297	1	5
	36	40314	1	5
	37	40315	1	5
	38	40316	1	5
	39	40317	1	5
	40	40318	1	5
	41	40319	1	5
	42	40206	1	5
	43	40207	1	5
	44	40208	1	5
	45	40209	1	5
	46	40210	1	5
	47	40211	1	5
}
Group	Cofre_Razador
{
	Vnum	54702
	1	25041	3	30
	2	500	1	2
	3	3500	1	2
	4	1500	1	2
	5	2500	1	2
	6	5500	1	2
	7	7500	1	2
	8	20000	1	20
	9	20250	1	20
	10	20500	1	20
	11	20750	1	20
	12	15413	1	20
	13	13069	1	70
	14	13089	1	70
	15	13109	1	70
	16	13129	1	70
	17	12283	1	35
	18	12403	1	35
	19	12543	1	35
	20	12683	1	35
	21	71015	1	5
	22	71016	1	5
	23	71017	1	5
	24	70063	10	80
	25	70064	10	80
	26	80015	1	1
	27	80040	1	1
	28	41565	1	5
	29	41567	1	5
	30	41596	1	5
	31	41598	1	5
	32	45255	1	5
	33	45257	1	5
	34	45286	1	5
	35	45288	1	5
	36	40362	1	5
	37	40363	1	5
	38	40364	1	5
	39	40365	1	5
	40	40366	1	5
	41	40367	1	5
}
Group	Cofre_Nemere
{
	Vnum	54703
	1	25041	3	30
	2	500	1	2
	3	3500	1	2
	4	1500	1	2
	5	2500	1	2
	6	5500	1	2
	7	7500	1	2
	8	20000	1	20
	9	20250	1	20
	10	20500	1	20
	11	20750	1	20
	12	15413	1	20
	13	13069	1	70
	14	13089	1	70
	15	13109	1	70
	16	13129	1	70
	17	12283	1	35
	18	12403	1	35
	19	12543	1	35
	20	12683	1	35
	21	71015	1	5
	22	71016	1	5
	23	71017	1	5
	24	70063	10	80
	25	70064	10	80
	26	80015	1	1
	27	80040	1	1
	28	41564	1	5
	29	41566	1	5
	30	41597	1	5
	31	41599	1	5
	32	45254	1	5
	33	45256	1	5
	34	45287	1	5
	35	45289	1	5
	36	40266	1	5
	37	40267	1	5
	38	40268	1	5
	39	40269	1	5
	40	40270	1	5
	41	40271	1	5
}
Group	Cofre_Beran
{
	Vnum	54700
	1	25041	1	70
	2	189	1	70
	3	3169	1	70
	4	1139	1	70
	5	2179	1	70
	6	5129	1	70
	7	7189	1	60
	8	12010	1	40
	9	12020	1	40
	10	12030	1	40
	11	12040	1	40
	12	15393	1	70
	13	13069	1	70
	14	13089	1	70
	15	13109	1	70
	16	13129	1	70
	17	12269	1	70
	18	12399	1	70
	19	12539	1	70
	20	12679	1	70
	21	71015	1	20
	22	71016	1	20
	23	71017	1	20
	24	70063	7	55
	25	70064	7	75
	26	80017	1	1
	27	80040	1	1
	28	41754	1	5
	29	41755	1	5
	30	41588	1	5
	31	41590	1	5
	32	45386	1	5
	33	45387	1	5
	34	45105	1	5
	35	45106	1	5
	36	40374	1	5
	37	40375	1	5
	38	40376	1	5
	39	40377	1	5
	40	40378	1	5
	41	40379	1	5
	42	40326	1	5
	43	40327	1	5
	44	40328	1	5
	45	40329	1	5
	46	40330	1	5
	47	40331	1	5
}
Group	Cofre_Jotun
{
	Vnum	54704
	1	25041	5	50
	2	509	1	5
	3	3509	1	5
	4	1509	1	5
	5	2509	1	5
	6	5509	1	5
	7	7509	1	5
	8	12050	1	7
	9	12060	1	7
	10	12070	1	7
	11	12080	1	7
	12	15443	1	2
	13	13163	1	2
	14	17580	1	2
	15	17590	1	2
	16	17600	1	2
	17	17610	1	2
	18	71015	1	8
	19	71016	1	8
	20	71017	1	8
	21	70063	15	80
	22	70064	15	80
	23	80016	1	1
	24	80040	1	1
	25	41694	1	5
	26	41695	1	5
	27	41580	1	5
	28	41582	1	5
	29	45366	1	5
	30	45367	1	5
	31	45270	1	5
	32	45272	1	5
	33	40410	1	5
	34	40411	1	5
	35	40412	1	5
	36	40413	1	5
	37	40414	1	5
	38	40415	1	5
	39	14573	1	50
	40	16573	1	50
	41	17573	1	50
}
Group	Cofre_Meley
{
	Vnum	50270
	1	20767	1	20
	2	20777	1	20
	3	20787	1	20
	4	20797	1	20
	5	20817	1	20
	6	20827	1	20
	7	20837	1	20
	8	20847	1	20
	9	20867	1	20
	10	20877	1	20
	11	20887	1	20
	12	20897	1	20
	13	20917	1	20
	14	20927	1	20
	15	20937	1	20
	16	20947	1	20
	17	14503	1	60
	18	14523	1	60
	19	14543	1	60
	20	14563	1	60
	21	16503	1	60
	22	16523	1	60
	23	16543	1	60
	24	16563	1	60
	25	17503	1	60
	26	17523	1	60
	27	17543	1	60
	28	17563	1	60
	29	18043	1	60
	30	18053	1	60
	31	18063	1	60
	32	18073	1	60
	33	41730	1	2
	34	41731	1	2
	35	41581	1	2
	36	41583	1	2
	37	45390	1	2
	38	45391	1	2
	39	45271	1	2
	40	45273	1	2
	41	40446	1	2
	42	40447	1	2
	43	40448	1	2
	44	40449	1	2
	45	40450	1	2
	46	40451	1	2
	47	80016	1	1
	48	80040	1	1
	49	13149	1	100
}
Group	Cofre_Hidra
{
	Vnum	54705
	1	25041	5	50
	2	509	1	5
	3	3509	1	5
	4	1509	1	5
	5	2509	1	5
	6	5509	1	5
	7	7509	1	5
	8	12050	1	7
	9	12060	1	7
	10	12070	1	7
	11	12080	1	7
	12	15443	1	2
	13	13163	1	2
	14	17580	1	2
	15	17590	1	2
	16	17600	1	2
	17	17610	1	2
	18	71015	1	8
	19	71016	1	8
	20	71017	1	8
	21	70063	15	80
	22	70064	15	80
	23	80016	1	1
	24	41686	1	1
	25	41687	1	5
	26	41702	1	5
	27	41703	1	5
	28	45362	1	5
	29	45363	1	5
	30	45370	1	5
	31	45371	1	5
	32	40338	1	5
	33	40339	1	5
	34	40340	1	5
	35	40341	1	5
	36	40342	1	5
	37	40343	1	5
	38	14573	1	50
	39	16573	1	50
	40	17573	1	50
	41	80040	1	1
}
Group	Cofre_Talismanes
{
	Vnum	55009
	1	9600	1	1
	2	9830	1	1
	3	10060	1	1
	4	10290	1	1
	5	10520	1	1
	6	10750	1	1
}
Group	Cofre_Minotauro
{
	Vnum	50126		
	1	25041	1	30
	2	8220	1	10
	3	8230	1	10
	4	8240	1	10
	5	8250	1	10
	6	8260	1	10
	7	8270	1	10
	8	11267	1	35
	9	11467	1	35
	10	11667	1	35
	11	11867	1	35
	12	13060	1	20
	13	13080	1	20
	14	13100	1	20
	15	13120	1	20
	16	12240	1	10
	17	12380	1	10
	18	12520	1	10
	19	12660	1	10
	20	51541	3	35
	21	51542	3	35
	22	51543	3	35
	23	51544	3	35
	24	51545	3	35
	25	51546	3	35
	26	51547	3	35
	27	71015	1	20
	28	71016	1	20
	29	71017	1	20
	30	70063	6	45
	31	70064	6	75
	32	40136	1	15
	33	40137	1	15
	34	40138	1	15
	35	40139	1	15
	36	40140	1	15
	37	40141	1	15
	38	41675	1	15
	39	41677	1	15
	40	80017	1	1
	41	80040	1	1
	42	45017	1	15
	43	45035	1	15
}
Group	Cofre_Mushroom
{
	Vnum	50127
	1	25041	1	30
	2	8280	1	10
	3	8290	1	10
	4	8300	1	10
	5	8310	1	10
	6	8320	1	10
	7	8330	1	10
	8	11289	1	35
	9	11489	1	35
	10	11689	1	35
	11	11889	1	35
	12	13064	1	20
	13	13084	1	20
	14	13104	1	20
	15	13124	1	20
	16	12246	1	10
	17	12386	1	10
	18	12526	1	10
	19	12666	1	10
	20	51541	3	35
	21	51542	3	35
	22	51543	3	35
	23	51544	3	35
	24	51545	3	35
	25	51546	3	35
	26	51547	3	35
	27	71015	1	20
	28	71016	1	20
	29	71017	1	20
	30	70063	6	45
	31	70064	6	75
	32	40302	1	15
	33	40303	1	15
	34	40304	1	15
	35	40305	1	15
	36	40306	1	15
	37	40307	1	15
	38	41690	1	15
	39	41691	1	15
	40	80017	1	1
	41	80040	1	1
	42	45341	1	15
	43	45343	1	15
}
Group	Cofre_Dragon_Definitivo
{
	Vnum	50128
	1	25041	8	70
	2	8100	1	2
	3	8110	1	2
	4	8120	1	2
	5	8130	1	2
	6	8140	1	2
	7	8150	1	2
	8	21600	1	2
	9	21610	1	2
	10	21620	1	2
	11	21630	1	2
	12	15447	1	5
	13	13169	1	5
	14	17584	1	5
	15	17594	1	5
	16	17604	1	5
	17	17614	1	5
	18	71015	1	3
	19	71016	1	3
	20	71017	1	3
	21	70063	20	90
	22	70064	20	90
	23	80016	1	1
	24	30640	7	15
	25	30641	7	15
	26	30644	7	15
	27	30645	3	15
	28	30646	7	15
	29	30647	7	15
	30	30648	7	15
	31	30649	7	15
	32	30650	7	15
	33	30651	7	15
	34	30652	7	15
	35	30653	7	15
	36	14575	1	30
	37	16575	1	30
	38	17575	1	30
	39	80040	1	1
}
Group	Cofre_Zodiacal
{
	Vnum	33033
	1	33001	5	100
	2	33002	1	100
	3	33003	1	100
	4	33004	1	100
	5	33005	1	100
	6	33006	1	100
	7	33007	1	100
	8	33008	1	100
	9	33009	1	100
	10	33010	1	100
	11	33011	1	100
	12	33012	1	100
	13	33013	1	100
	14	33014	1	100
	15	33015	1	100
	16	33016	1	100
	17	33017	1	100
	18	33018	1	100
	19	33019	1	100
	20	33020	1	100
	21	33021	1	100
	22	33022	1	100
	59	80040	1	1
	60	80016	1	1
}
Group	Cofre_Kefren
{
	Vnum	30408
	1	25041	10	100
	2	8100	1	100
	3	8110	1	100
	4	8120	1	100
	5	8130	1	100
	6	8140	1	100
	7	8150	1	100
	8	21600	1	100
	9	21610	1	100
	10	21620	1	100
	11	21630	1	100
	12	15447	1	500
	13	13169	1	500
	14	17584	1	500
	15	17594	1	500
	16	17604	1	500
	17	17614	1	500
	18	70063	25	100
	19	70064	25	100
	20	80016	1	1
	21	80040	1	1
	22	30640	8	500
	23	30641	8	500
	24	30644	8	500
	25	30645	3	500
	26	30646	8	500
	27	30647	8	500
	28	30648	8	500
	29	30649	8	500
	30	30650	8	500
	31	30651	8	500
	32	30652	8	500
	33	30653	8	500
	34	13210	1	5
	35	13220	1	5
	36	13230	1	5
	37	13240	1	5
	38	14580	1	5
	39	14590	1	5
	40	14600	1	5
	41	14610	1	5
	42	16580	1	5
	43	16590	1	5
	44	16600	1	5
	45	16610	1	5
	46	17620	1	5
	47	17630	1	5
	48	17640	1	5
	49	17650	1	5
	50	15450	1	5
	51	15450	1	5
	52	15460	1	5
	53	15470	1	5
	54	15480	1	5
	55	12690	1	5
	56	12700	1	5
	57	12710	1	5
	58	12720	1	5
}
Group	Cofre_Lamda
{
	Vnum	83018
	1	40136	1	40
	2	40137	1	40
	3	40138	1	40
	4	40139	1	40
	5	40140	1	40
	6	40141	1	40
	7	40302	1	40
	8	40303	1	40
	9	40304	1	40
	10	40305	1	40
	11	40306	1	40
	12	40307	1	40
	13	40350	1	40
	14	40351	1	40
	15	40352	1	40
	16	40353	1	40
	17	40354	1	40
	18	40355	1	40
	19	40206	1	40
	20	40207	1	40
	21	40208	1	40
	22	40209	1	40
	23	40210	1	40
	24	40211	1	40
	25	40315	1	40
	26	40316	1	40
	27	40317	1	40
	28	40318	1	40
	29	40319	1	40
	30	40320	1	40
	31	40326	1	40
	32	40327	1	40
	33	40328	1	40
	34	40329	1	40
	35	40330	1	40
	36	40331	1	40
	37	40375	1	40
	38	40376	1	40
	39	40377	1	40
	40	40378	1	40
	41	40379	1	40
	42	40380	1	40
	43	40362	1	40
	44	40363	1	40
	45	40364	1	40
	46	40365	1	40
	47	40366	1	40
	48	40367	1	40
	49	40266	1	40
	50	40267	1	40
	51	40268	1	40
	52	40269	1	40
	53	40270	1	40
	54	40271	1	40
	55	41675	1	40
	56	41677	1	40
	57	41690	1	40
	58	41691	1	40
	59	41634	1	40
	60	41635	1	40
	61	41636	1	40
	62	41637	1	40
	63	41605	1	40
	64	41607	1	40
	65	41710	1	40
	66	41711	1	40
	67	41317	1	40
	68	41318	1	40
	69	41589	1	40
	70	41591	1	40
	71	41588	1	40
	72	41590	1	40
	73	41754	1	40
	74	41755	1	40
	75	41565	1	40
	76	41567	1	40
	77	41596	1	40
	78	41598	1	40
	79	41564	1	40
	80	41566	1	40
	81	41597	1	40
	82	41599	1	40
	83	45341	1	40
	84	45343	1	40
	85	45017	1	40
	86	45035	1	40
	87	45324	1	40
	88	45325	1	40
	89	45327	1	40
	90	45326	1	40
	91	45295	1	40
	92	45297	1	40
	93	45378	1	40
	94	45379	1	40
	95	45153	1	40
	96	45154	1	40
	97	45103	1	40
	98	45104	1	40
	99	45105	1	40
	100	45106	1	40
	101	45386	1	40
	102	45387	1	40
	103	45255	1	40
	104	45257	1	40
	105	45286	1	40
	106	45288	1	40
	107	45254	1	40
	108	45256	1	40
	109	45287	1	40
	110	45289	1	40
	111	28595	1	40
	112	28596	1	40
	113	28597	1	40
	114	28598	1	40
	115	28599	1	40
	116	28600	1	40
	117	28601	1	40
	118	28602	1	40
	119	28603	1	40
	120	28530	1	40
	121	28531	1	40
	122	28532	1	40
	123	28533	1	40
	124	28534	1	40
	125	28535	1	40
	126	28536	1	40
	127	28537	1	40
	128	28538	1	40
	129	28539	1	40
